col1,col2,price,tex1,tex2,tex3
3096,-137162,-103139,sdf,rfv,tr
3101,-137384,-103306,rtuy,sdrter,sdf
3106,-137606,-103473,sdfthis is ,sfds,sdf
3111,-137828,-103640,fh,hfd,ytr
3116,-138050,-103807,gdgdfgert,fddgdfgdfg,hty
3121,-138272,-103974,sdf,fg,rtfd
3126,-138494,-104141,sdf,rfv,tr
3131,-138716,-104308,rtuy,sdrter,sdf
3136,-138938,-104475,sdfthis is ,sfds,sdf
3141,-139160,-104642,fh,hfd,ytr
3146,-139382,-104809,gdgdfgert,fddgdfgdfg,hty
3151,-139604,-104976,sdf,fg,rtfd
3156,-139826,-105143,sdf,rfv,tr
3161,-140048,-105310,rtuy,sdrter,sdf
3166,-140270,-105477,sdfthis is ,sfds,sdf
3171,-140492,-105644,fh,hfd,ytr
3176,-140714,-105811,gdgdfgert,fddgdfgdfg,hty
3181,-140936,-105978,sdf,fg,rtfd
3186,-141158,-106145,sdf,rfv,tr
3191,-141380,-106312,rtuy,sdrter,sdf
3196,-141602,-106479,sdfthis is ,sfds,sdf
3201,-141824,-106646,fh,hfd,ytr
3206,-142046,-106813,gdgdfgert,fddgdfgdfg,hty
3211,-142268,-106980,sdf,fg,rtfd
3216,-142490,-107147,sdf,rfv,tr
3221,-142712,-107314,rtuy,sdrter,sdf
3226,-142934,-107481,sdfthis is ,sfds,sdf
3231,-143156,-107648,fh,hfd,ytr
3236,-143378,-107815,gdgdfgert,fddgdfgdfg,hty
3241,-143600,-107982,sdf,fg,rtfd
3246,-143822,-108149,sdf,rfv,tr
3251,-144044,-108316,rtuy,sdrter,sdf
3256,-144266,-108483,sdfthis is ,sfds,sdf
3261,-144488,-108650,fh,hfd,ytr
3266,-144710,-108817,gdgdfgert,fddgdfgdfg,hty
3271,-144932,-108984,sdf,fg,rtfd
3276,-145154,-109151,sdf,rfv,tr
3281,-145376,-109318,rtuy,sdrter,sdf
3286,-145598,-109485,sdfthis is ,sfds,sdf
3291,-145820,-109652,fh,hfd,ytr
3296,-146042,-109819,gdgdfgert,fddgdfgdfg,hty
3301,-146264,-109986,sdf,fg,rtfd
3306,-146486,-110153,sdf,rfv,tr
3311,-146708,-110320,rtuy,sdrter,sdf
3316,-146930,-110487,sdfthis is ,sfds,sdf
3321,-147152,-110654,fh,hfd,ytr
3326,-147374,-110821,gdgdfgert,fddgdfgdfg,hty
3331,-147596,-110988,sdf,fg,rtfd
3336,-147818,-111155,sdf,rfv,tr
3341,-148040,-111322,rtuy,sdrter,sdf
3346,-148262,-111489,sdfthis is ,sfds,sdf
3351,-148484,-111656,fh,hfd,ytr
3356,-148706,-111823,gdgdfgert,fddgdfgdfg,hty
3361,-148928,-111990,sdf,fg,rtfd
3366,-149150,-112157,sdf,rfv,tr
3371,-149372,-112324,rtuy,sdrter,sdf
3376,-149594,-112491,sdfthis is ,sfds,sdf
3381,-149816,-112658,fh,hfd,ytr
3386,-150038,-112825,gdgdfgert,fddgdfgdfg,hty
3391,-150260,-112992,sdf,fg,rtfd
3396,-150482,-113159,sdf,rfv,tr
3401,-150704,-113326,rtuy,sdrter,sdf
3406,-150926,-113493,sdfthis is ,sfds,sdf
3411,-151148,-113660,fh,hfd,ytr
3416,-151370,-113827,gdgdfgert,fddgdfgdfg,hty
3421,-151592,-113994,sdf,fg,rtfd
3426,-151814,-114161,sdf,rfv,tr
3431,-152036,-114328,rtuy,sdrter,sdf
3436,-152258,-114495,sdfthis is ,sfds,sdf
3441,-152480,-114662,fh,hfd,ytr
3446,-152702,-114829,gdgdfgert,fddgdfgdfg,hty
3451,-152924,-114996,sdf,fg,rtfd
3456,-153146,-115163,sdf,rfv,tr
3461,-153368,-115330,rtuy,sdrter,sdf
3466,-153590,-115497,sdfthis is ,sfds,sdf
3471,-153812,-115664,fh,hfd,ytr
3476,-154034,-115831,gdgdfgert,fddgdfgdfg,hty
3481,-154256,-115998,sdf,fg,rtfd
3486,-154478,-116165,sdf,rfv,tr
3491,-154700,-116332,rtuy,sdrter,sdf
3496,-154922,-116499,sdfthis is ,sfds,sdf
3501,-155144,-116666,fh,hfd,ytr
3506,-155366,-116833,gdgdfgert,fddgdfgdfg,hty
3511,-155588,-117000,sdf,fg,rtfd
3516,-155810,-117167,sdf,rfv,tr
3521,-156032,-117334,rtuy,sdrter,sdf
3526,-156254,-117501,sdfthis is ,sfds,sdf
3531,-156476,-117668,fh,hfd,ytr
3536,-156698,-117835,gdgdfgert,fddgdfgdfg,hty
3541,-156920,-118002,sdf,fg,rtfd
3546,-157142,-118169,sdf,rfv,tr
3551,-157364,-118336,rtuy,sdrter,sdf
3556,-157586,-118503,sdfthis is ,sfds,sdf
3561,-157808,-118670,fh,hfd,ytr
3566,-158030,-118837,gdgdfgert,fddgdfgdfg,hty
3571,-158252,-119004,sdf,fg,rtfd
3576,-158474,-119171,sdf,rfv,tr
3581,-158696,-119338,rtuy,sdrter,sdf
3586,-158918,-119505,sdfthis is ,sfds,sdf
3591,-159140,-119672,fh,hfd,ytr
3596,-159362,-119839,gdgdfgert,fddgdfgdfg,hty
3601,-159584,-120006,sdf,fg,rtfd
3606,-159806,-120173,sdf,rfv,tr
3611,-160028,-120340,rtuy,sdrter,sdf
3616,-160250,-120507,sdfthis is ,sfds,sdf
3621,-160472,-120674,fh,hfd,ytr
3626,-160694,-120841,gdgdfgert,fddgdfgdfg,hty
3631,-160916,-121008,sdf,fg,rtfd
3636,-161138,-121175,sdf,rfv,tr
3641,-161360,-121342,rtuy,sdrter,sdf
3646,-161582,-121509,sdfthis is ,sfds,sdf
3651,-161804,-121676,fh,hfd,ytr
3656,-162026,-121843,gdgdfgert,fddgdfgdfg,hty
3661,-162248,-122010,sdf,fg,rtfd
3666,-162470,-122177,sdf,rfv,tr
3671,-162692,-122344,rtuy,sdrter,sdf
3676,-162914,-122511,sdfthis is ,sfds,sdf
3681,-163136,-122678,fh,hfd,ytr
3686,-163358,-122845,gdgdfgert,fddgdfgdfg,hty
3691,-163580,-123012,sdf,fg,rtfd
3696,-163802,-123179,sdf,rfv,tr
3701,-164024,-123346,rtuy,sdrter,sdf
3706,-164246,-123513,sdfthis is ,sfds,sdf
3711,-164468,-123680,fh,hfd,ytr
3716,-164690,-123847,gdgdfgert,fddgdfgdfg,hty
3721,-164912,-124014,sdf,fg,rtfd
3726,-165134,-124181,sdf,rfv,tr
3731,-165356,-124348,rtuy,sdrter,sdf
3736,-165578,-124515,sdfthis is ,sfds,sdf
3741,-165800,-124682,fh,hfd,ytr
3746,-166022,-124849,gdgdfgert,fddgdfgdfg,hty
3751,-166244,-125016,sdf,fg,rtfd
3756,-166466,-125183,sdf,rfv,tr
3761,-166688,-125350,rtuy,sdrter,sdf
3766,-166910,-125517,sdfthis is ,sfds,sdf
3771,-167132,-125684,fh,hfd,ytr
3776,-167354,-125851,gdgdfgert,fddgdfgdfg,hty
3781,-167576,-126018,sdf,fg,rtfd
3786,-167798,-126185,sdf,rfv,tr
3791,-168020,-126352,rtuy,sdrter,sdf
3796,-168242,-126519,sdfthis is ,sfds,sdf
3801,-168464,-126686,fh,hfd,ytr
3806,-168686,-126853,gdgdfgert,fddgdfgdfg,hty
3811,-168908,-127020,sdf,fg,rtfd
3816,-169130,-127187,sdf,rfv,tr
3821,-169352,-127354,rtuy,sdrter,sdf
3826,-169574,-127521,sdfthis is ,sfds,sdf
3831,-169796,-127688,fh,hfd,ytr
3836,-170018,-127855,gdgdfgert,fddgdfgdfg,hty
3841,-170240,-128022,sdf,fg,rtfd
3846,-170462,-128189,sdf,rfv,tr
3851,-170684,-128356,rtuy,sdrter,sdf
3856,-170906,-128523,sdfthis is ,sfds,sdf
3861,-171128,-128690,fh,hfd,ytr
3866,-171350,-128857,gdgdfgert,fddgdfgdfg,hty
3871,-171572,-129024,sdf,fg,rtfd
3876,-171794,-129191,sdf,rfv,tr
3881,-172016,-129358,rtuy,sdrter,sdf
3886,-172238,-129525,sdfthis is ,sfds,sdf
3891,-172460,-129692,fh,hfd,ytr
3896,-172682,-129859,gdgdfgert,fddgdfgdfg,hty
3901,-172904,-130026,sdf,fg,rtfd
3906,-173126,-130193,sdf,rfv,tr
3911,-173348,-130360,rtuy,sdrter,sdf
3916,-173570,-130527,sdfthis is ,sfds,sdf
3921,-173792,-130694,fh,hfd,ytr
3926,-174014,-130861,gdgdfgert,fddgdfgdfg,hty
3931,-174236,-131028,sdf,fg,rtfd
3936,-174458,-131195,sdf,rfv,tr
3941,-174680,-131362,rtuy,sdrter,sdf
3946,-174902,-131529,sdfthis is ,sfds,sdf
3951,-175124,-131696,fh,hfd,ytr
3956,-175346,-131863,gdgdfgert,fddgdfgdfg,hty
3961,-175568,-132030,sdf,fg,rtfd
3966,-175790,-132197,sdf,rfv,tr
3971,-176012,-132364,rtuy,sdrter,sdf
3976,-176234,-132531,sdfthis is ,sfds,sdf
3981,-176456,-132698,fh,hfd,ytr
3986,-176678,-132865,gdgdfgert,fddgdfgdfg,hty
3991,-176900,-133032,sdf,fg,rtfd
3996,-177122,-133199,sdf,rfv,tr
4001,-177344,-133366,rtuy,sdrter,sdf
4006,-177566,-133533,sdfthis is ,sfds,sdf
4011,-177788,-133700,fh,hfd,ytr
4016,-178010,-133867,gdgdfgert,fddgdfgdfg,hty
4021,-178232,-134034,sdf,fg,rtfd
4026,-178454,-134201,sdf,rfv,tr
4031,-178676,-134368,rtuy,sdrter,sdf
4036,-178898,-134535,sdfthis is ,sfds,sdf
4041,-179120,-134702,fh,hfd,ytr
4046,-179342,-134869,gdgdfgert,fddgdfgdfg,hty
4051,-179564,-135036,sdf,fg,rtfd
4056,-179786,-135203,sdf,rfv,tr
4061,-180008,-135370,rtuy,sdrter,sdf
4066,-180230,-135537,sdfthis is ,sfds,sdf
4071,-180452,-135704,fh,hfd,ytr
4076,-180674,-135871,gdgdfgert,fddgdfgdfg,hty
4081,-180896,-136038,sdf,fg,rtfd
4086,-181118,-136205,sdf,rfv,tr
4091,-181340,-136372,rtuy,sdrter,sdf
4096,-181562,-136539,sdfthis is ,sfds,sdf
4101,-181784,-136706,fh,hfd,ytr
4106,-182006,-136873,gdgdfgert,fddgdfgdfg,hty
4111,-182228,-137040,sdf,fg,rtfd
4116,-182450,-137207,sdf,rfv,tr
4121,-182672,-137374,rtuy,sdrter,sdf
4126,-182894,-137541,sdfthis is ,sfds,sdf
4131,-183116,-137708,fh,hfd,ytr
4136,-183338,-137875,gdgdfgert,fddgdfgdfg,hty
4141,-183560,-138042,sdf,fg,rtfd
4146,-183782,-138209,sdf,rfv,tr
4151,-184004,-138376,rtuy,sdrter,sdf
4156,-184226,-138543,sdfthis is ,sfds,sdf
4161,-184448,-138710,fh,hfd,ytr
4166,-184670,-138877,gdgdfgert,fddgdfgdfg,hty
4171,-184892,-139044,sdf,fg,rtfd
4176,-185114,-139211,sdf,rfv,tr
4181,-185336,-139378,rtuy,sdrter,sdf
4186,-185558,-139545,sdfthis is ,sfds,sdf
4191,-185780,-139712,fh,hfd,ytr
4196,-186002,-139879,gdgdfgert,fddgdfgdfg,hty
4201,-186224,-140046,sdf,fg,rtfd
4206,-186446,-140213,sdf,rfv,tr
4211,-186668,-140380,rtuy,sdrter,sdf
4216,-186890,-140547,sdfthis is ,sfds,sdf
4221,-187112,-140714,fh,hfd,ytr
4226,-187334,-140881,gdgdfgert,fddgdfgdfg,hty
4231,-187556,-141048,sdf,fg,rtfd
4236,-187778,-141215,sdf,rfv,tr
4241,-188000,-141382,rtuy,sdrter,sdf
4246,-188222,-141549,sdfthis is ,sfds,sdf
4251,-188444,-141716,fh,hfd,ytr
4256,-188666,-141883,gdgdfgert,fddgdfgdfg,hty
4261,-188888,-142050,sdf,fg,rtfd
4266,-189110,-142217,sdf,rfv,tr
4271,-189332,-142384,rtuy,sdrter,sdf
4276,-189554,-142551,sdfthis is ,sfds,sdf
4281,-189776,-142718,fh,hfd,ytr
4286,-189998,-142885,gdgdfgert,fddgdfgdfg,hty
4291,-190220,-143052,sdf,fg,rtfd
4296,-190442,-143219,sdf,rfv,tr
4301,-190664,-143386,rtuy,sdrter,sdf
4306,-190886,-143553,sdfthis is ,sfds,sdf
4311,-191108,-143720,fh,hfd,ytr
4316,-191330,-143887,gdgdfgert,fddgdfgdfg,hty
4321,-191552,-144054,sdf,fg,rtfd
4326,-191774,-144221,sdf,rfv,tr
4331,-191996,-144388,rtuy,sdrter,sdf
4336,-192218,-144555,sdfthis is ,sfds,sdf
4341,-192440,-144722,fh,hfd,ytr
4346,-192662,-144889,gdgdfgert,fddgdfgdfg,hty
4351,-192884,-145056,sdf,fg,rtfd
4356,-193106,-145223,sdf,rfv,tr
4361,-193328,-145390,rtuy,sdrter,sdf
4366,-193550,-145557,sdfthis is ,sfds,sdf
4371,-193772,-145724,fh,hfd,ytr
4376,-193994,-145891,gdgdfgert,fddgdfgdfg,hty
4381,-194216,-146058,sdf,fg,rtfd
4386,-194438,-146225,sdf,rfv,tr
4391,-194660,-146392,rtuy,sdrter,sdf
4396,-194882,-146559,sdfthis is ,sfds,sdf
4401,-195104,-146726,fh,hfd,ytr
4406,-195326,-146893,gdgdfgert,fddgdfgdfg,hty
4411,-195548,-147060,sdf,fg,rtfd
4416,-195770,-147227,sdf,rfv,tr
4421,-195992,-147394,rtuy,sdrter,sdf
4426,-196214,-147561,sdfthis is ,sfds,sdf
4431,-196436,-147728,fh,hfd,ytr
4436,-196658,-147895,gdgdfgert,fddgdfgdfg,hty
4441,-196880,-148062,sdf,fg,rtfd
4446,-197102,-148229,sdf,rfv,tr
4451,-197324,-148396,rtuy,sdrter,sdf
4456,-197546,-148563,sdfthis is ,sfds,sdf
4461,-197768,-148730,fh,hfd,ytr
4466,-197990,-148897,gdgdfgert,fddgdfgdfg,hty
4471,-198212,-149064,sdf,fg,rtfd
4476,-198434,-149231,sdf,rfv,tr
4481,-198656,-149398,rtuy,sdrter,sdf
4486,-198878,-149565,sdfthis is ,sfds,sdf
4491,-199100,-149732,fh,hfd,ytr
4496,-199322,-149899,gdgdfgert,fddgdfgdfg,hty
4501,-199544,-150066,sdf,fg,rtfd
4506,-199766,-150233,sdf,rfv,tr
4511,-199988,-150400,rtuy,sdrter,sdf
4516,-200210,-150567,sdfthis is ,sfds,sdf
4521,-200432,-150734,fh,hfd,ytr
4526,-200654,-150901,gdgdfgert,fddgdfgdfg,hty
4531,-200876,-151068,sdf,fg,rtfd
4536,-201098,-151235,sdf,rfv,tr
4541,-201320,-151402,rtuy,sdrter,sdf
4546,-201542,-151569,sdfthis is ,sfds,sdf
4551,-201764,-151736,fh,hfd,ytr
4556,-201986,-151903,gdgdfgert,fddgdfgdfg,hty
4561,-202208,-152070,sdf,fg,rtfd
4566,-202430,-152237,sdf,rfv,tr
4571,-202652,-152404,rtuy,sdrter,sdf
4576,-202874,-152571,sdfthis is ,sfds,sdf
4581,-203096,-152738,fh,hfd,ytr
4586,-203318,-152905,gdgdfgert,fddgdfgdfg,hty
4591,-203540,-153072,sdf,fg,rtfd
4596,-203762,-153239,sdf,rfv,tr
4601,-203984,-153406,rtuy,sdrter,sdf
4606,-204206,-153573,sdfthis is ,sfds,sdf
4611,-204428,-153740,fh,hfd,ytr
4616,-204650,-153907,gdgdfgert,fddgdfgdfg,hty
4621,-204872,-154074,sdf,fg,rtfd
4626,-205094,-154241,sdf,rfv,tr
4631,-205316,-154408,rtuy,sdrter,sdf
4636,-205538,-154575,sdfthis is ,sfds,sdf
4641,-205760,-154742,fh,hfd,ytr
4646,-205982,-154909,gdgdfgert,fddgdfgdfg,hty
4651,-206204,-155076,sdf,fg,rtfd
4656,-206426,-155243,sdf,rfv,tr
4661,-206648,-155410,rtuy,sdrter,sdf
4666,-206870,-155577,sdfthis is ,sfds,sdf
4671,-207092,-155744,fh,hfd,ytr
4676,-207314,-155911,gdgdfgert,fddgdfgdfg,hty
4681,-207536,-156078,sdf,fg,rtfd
4686,-207758,-156245,sdf,rfv,tr
4691,-207980,-156412,rtuy,sdrter,sdf
4696,-208202,-156579,sdfthis is ,sfds,sdf
4701,-208424,-156746,fh,hfd,ytr
4706,-208646,-156913,gdgdfgert,fddgdfgdfg,hty
4711,-208868,-157080,sdf,fg,rtfd
4716,-209090,-157247,sdf,rfv,tr
4721,-209312,-157414,rtuy,sdrter,sdf
4726,-209534,-157581,sdfthis is ,sfds,sdf
4731,-209756,-157748,fh,hfd,ytr
4736,-209978,-157915,gdgdfgert,fddgdfgdfg,hty
4741,-210200,-158082,sdf,fg,rtfd
4746,-210422,-158249,sdf,rfv,tr
4751,-210644,-158416,rtuy,sdrter,sdf
4756,-210866,-158583,sdfthis is ,sfds,sdf
4761,-211088,-158750,fh,hfd,ytr
4766,-211310,-158917,gdgdfgert,fddgdfgdfg,hty
4771,-211532,-159084,sdf,fg,rtfd
4776,-211754,-159251,sdf,rfv,tr
4781,-211976,-159418,rtuy,sdrter,sdf
4786,-212198,-159585,sdfthis is ,sfds,sdf
4791,-212420,-159752,fh,hfd,ytr
4796,-212642,-159919,gdgdfgert,fddgdfgdfg,hty
4801,-212864,-160086,sdf,fg,rtfd
4806,-213086,-160253,sdf,rfv,tr
4811,-213308,-160420,rtuy,sdrter,sdf
4816,-213530,-160587,sdfthis is ,sfds,sdf
4821,-213752,-160754,fh,hfd,ytr
4826,-213974,-160921,gdgdfgert,fddgdfgdfg,hty
4831,-214196,-161088,sdf,fg,rtfd
4836,-214418,-161255,sdf,rfv,tr
4841,-214640,-161422,rtuy,sdrter,sdf
4846,-214862,-161589,sdfthis is ,sfds,sdf
4851,-215084,-161756,fh,hfd,ytr
4856,-215306,-161923,gdgdfgert,fddgdfgdfg,hty
4861,-215528,-162090,sdf,fg,rtfd
4866,-215750,-162257,sdf,rfv,tr
4871,-215972,-162424,rtuy,sdrter,sdf
4876,-216194,-162591,sdfthis is ,sfds,sdf
4881,-216416,-162758,fh,hfd,ytr
4886,-216638,-162925,gdgdfgert,fddgdfgdfg,hty
4891,-216860,-163092,sdf,fg,rtfd
4896,-217082,-163259,sdf,rfv,tr
4901,-217304,-163426,rtuy,sdrter,sdf
4906,-217526,-163593,sdfthis is ,sfds,sdf
4911,-217748,-163760,fh,hfd,ytr
4916,-217970,-163927,gdgdfgert,fddgdfgdfg,hty
4921,-218192,-164094,sdf,fg,rtfd
4926,-218414,-164261,sdf,rfv,tr
4931,-218636,-164428,rtuy,sdrter,sdf
4936,-218858,-164595,sdfthis is ,sfds,sdf
4941,-219080,-164762,fh,hfd,ytr
4946,-219302,-164929,gdgdfgert,fddgdfgdfg,hty
4951,-219524,-165096,sdf,fg,rtfd
4956,-219746,-165263,sdf,rfv,tr
4961,-219968,-165430,rtuy,sdrter,sdf
4966,-220190,-165597,sdfthis is ,sfds,sdf
4971,-220412,-165764,fh,hfd,ytr
4976,-220634,-165931,gdgdfgert,fddgdfgdfg,hty
4981,-220856,-166098,sdf,fg,rtfd
4986,-221078,-166265,sdf,rfv,tr
4991,-221300,-166432,rtuy,sdrter,sdf
4996,-221522,-166599,sdfthis is ,sfds,sdf
5001,-221744,-166766,fh,hfd,ytr
5006,-221966,-166933,gdgdfgert,fddgdfgdfg,hty
5011,-222188,-167100,sdf,fg,rtfd
5016,-222410,-167267,sdf,rfv,tr
5021,-222632,-167434,rtuy,sdrter,sdf
5026,-222854,-167601,sdfthis is ,sfds,sdf
5031,-223076,-167768,fh,hfd,ytr
5036,-223298,-167935,gdgdfgert,fddgdfgdfg,hty
5041,-223520,-168102,sdf,fg,rtfd
5046,-223742,-168269,sdf,rfv,tr
5051,-223964,-168436,rtuy,sdrter,sdf
5056,-224186,-168603,sdfthis is ,sfds,sdf
5061,-224408,-168770,fh,hfd,ytr
5066,-224630,-168937,gdgdfgert,fddgdfgdfg,hty
5071,-224852,-169104,sdf,fg,rtfd
5076,-225074,-169271,sdf,rfv,tr
5081,-225296,-169438,rtuy,sdrter,sdf
5086,-225518,-169605,sdfthis is ,sfds,sdf
5091,-225740,-169772,fh,hfd,ytr
5096,-225962,-169939,gdgdfgert,fddgdfgdfg,hty
5101,-226184,-170106,sdf,fg,rtfd
5106,-226406,-170273,sdf,rfv,tr
5111,-226628,-170440,rtuy,sdrter,sdf
5116,-226850,-170607,sdfthis is ,sfds,sdf
5121,-227072,-170774,fh,hfd,ytr
5126,-227294,-170941,gdgdfgert,fddgdfgdfg,hty
5131,-227516,-171108,sdf,fg,rtfd
5136,-227738,-171275,sdf,rfv,tr
5141,-227960,-171442,rtuy,sdrter,sdf
5146,-228182,-171609,sdfthis is ,sfds,sdf
5151,-228404,-171776,fh,hfd,ytr
5156,-228626,-171943,gdgdfgert,fddgdfgdfg,hty
5161,-228848,-172110,sdf,fg,rtfd
5166,-229070,-172277,sdf,rfv,tr
5171,-229292,-172444,rtuy,sdrter,sdf
5176,-229514,-172611,sdfthis is ,sfds,sdf
5181,-229736,-172778,fh,hfd,ytr
5186,-229958,-172945,gdgdfgert,fddgdfgdfg,hty
5191,-230180,-173112,sdf,fg,rtfd
5196,-230402,-173279,sdf,rfv,tr
5201,-230624,-173446,rtuy,sdrter,sdf
5206,-230846,-173613,sdfthis is ,sfds,sdf
5211,-231068,-173780,fh,hfd,ytr
5216,-231290,-173947,gdgdfgert,fddgdfgdfg,hty
5221,-231512,-174114,sdf,fg,rtfd
5226,-231734,-174281,sdf,rfv,tr
5231,-231956,-174448,rtuy,sdrter,sdf
5236,-232178,-174615,sdfthis is ,sfds,sdf
5241,-232400,-174782,fh,hfd,ytr
5246,-232622,-174949,gdgdfgert,fddgdfgdfg,hty
5251,-232844,-175116,sdf,fg,rtfd
5256,-233066,-175283,sdf,rfv,tr
5261,-233288,-175450,rtuy,sdrter,sdf
5266,-233510,-175617,sdfthis is ,sfds,sdf
5271,-233732,-175784,fh,hfd,ytr
5276,-233954,-175951,gdgdfgert,fddgdfgdfg,hty
5281,-234176,-176118,sdf,fg,rtfd
5286,-234398,-176285,sdf,rfv,tr
5291,-234620,-176452,rtuy,sdrter,sdf
5296,-234842,-176619,sdfthis is ,sfds,sdf
5301,-235064,-176786,fh,hfd,ytr
5306,-235286,-176953,gdgdfgert,fddgdfgdfg,hty
5311,-235508,-177120,sdf,fg,rtfd
5316,-235730,-177287,sdf,rfv,tr
5321,-235952,-177454,rtuy,sdrter,sdf
5326,-236174,-177621,sdfthis is ,sfds,sdf
5331,-236396,-177788,fh,hfd,ytr
5336,-236618,-177955,gdgdfgert,fddgdfgdfg,hty
5341,-236840,-178122,sdf,fg,rtfd
5346,-237062,-178289,sdf,rfv,tr
5351,-237284,-178456,rtuy,sdrter,sdf
5356,-237506,-178623,sdfthis is ,sfds,sdf
5361,-237728,-178790,fh,hfd,ytr
5366,-237950,-178957,gdgdfgert,fddgdfgdfg,hty
5371,-238172,-179124,sdf,fg,rtfd
5376,-238394,-179291,sdf,rfv,tr
5381,-238616,-179458,rtuy,sdrter,sdf
5386,-238838,-179625,sdfthis is ,sfds,sdf
5391,-239060,-179792,fh,hfd,ytr
5396,-239282,-179959,gdgdfgert,fddgdfgdfg,hty
5401,-239504,-180126,sdf,fg,rtfd
5406,-239726,-180293,sdf,rfv,tr
5411,-239948,-180460,rtuy,sdrter,sdf
5416,-240170,-180627,sdfthis is ,sfds,sdf
5421,-240392,-180794,fh,hfd,ytr
5426,-240614,-180961,gdgdfgert,fddgdfgdfg,hty
5431,-240836,-181128,sdf,fg,rtfd
5436,-241058,-181295,sdf,rfv,tr
5441,-241280,-181462,rtuy,sdrter,sdf
5446,-241502,-181629,sdfthis is ,sfds,sdf
5451,-241724,-181796,fh,hfd,ytr
5456,-241946,-181963,gdgdfgert,fddgdfgdfg,hty
5461,-242168,-182130,sdf,fg,rtfd
5466,-242390,-182297,sdf,rfv,tr
5471,-242612,-182464,rtuy,sdrter,sdf
5476,-242834,-182631,sdfthis is ,sfds,sdf
5481,-243056,-182798,fh,hfd,ytr
5486,-243278,-182965,gdgdfgert,fddgdfgdfg,hty
5491,-243500,-183132,sdf,fg,rtfd
5496,-243722,-183299,sdf,rfv,tr
5501,-243944,-183466,rtuy,sdrter,sdf
5506,-244166,-183633,sdfthis is ,sfds,sdf
5511,-244388,-183800,fh,hfd,ytr
5516,-244610,-183967,gdgdfgert,fddgdfgdfg,hty
5521,-244832,-184134,sdf,fg,rtfd
5526,-245054,-184301,sdf,rfv,tr
5531,-245276,-184468,rtuy,sdrter,sdf
5536,-245498,-184635,sdfthis is ,sfds,sdf
5541,-245720,-184802,fh,hfd,ytr
5546,-245942,-184969,gdgdfgert,fddgdfgdfg,hty
5551,-246164,-185136,sdf,fg,rtfd
5556,-246386,-185303,sdf,rfv,tr
5561,-246608,-185470,rtuy,sdrter,sdf
5566,-246830,-185637,sdfthis is ,sfds,sdf
5571,-247052,-185804,fh,hfd,ytr
5576,-247274,-185971,gdgdfgert,fddgdfgdfg,hty
5581,-247496,-186138,sdf,fg,rtfd
5586,-247718,-186305,sdf,rfv,tr
5591,-247940,-186472,rtuy,sdrter,sdf
5596,-248162,-186639,sdfthis is ,sfds,sdf
5601,-248384,-186806,fh,hfd,ytr
5606,-248606,-186973,gdgdfgert,fddgdfgdfg,hty
5611,-248828,-187140,sdf,fg,rtfd
5616,-249050,-187307,sdf,rfv,tr
5621,-249272,-187474,rtuy,sdrter,sdf
5626,-249494,-187641,sdfthis is ,sfds,sdf
5631,-249716,-187808,fh,hfd,ytr
5636,-249938,-187975,gdgdfgert,fddgdfgdfg,hty
5641,-250160,-188142,sdf,fg,rtfd
5646,-250382,-188309,sdf,rfv,tr
5651,-250604,-188476,rtuy,sdrter,sdf
5656,-250826,-188643,sdfthis is ,sfds,sdf
5661,-251048,-188810,fh,hfd,ytr
5666,-251270,-188977,gdgdfgert,fddgdfgdfg,hty
5671,-251492,-189144,sdf,fg,rtfd
5676,-251714,-189311,sdf,rfv,tr
5681,-251936,-189478,rtuy,sdrter,sdf
5686,-252158,-189645,sdfthis is ,sfds,sdf
5691,-252380,-189812,fh,hfd,ytr
5696,-252602,-189979,gdgdfgert,fddgdfgdfg,hty
5701,-252824,-190146,sdf,fg,rtfd
5706,-253046,-190313,sdf,rfv,tr
5711,-253268,-190480,rtuy,sdrter,sdf
5716,-253490,-190647,sdfthis is ,sfds,sdf
5721,-253712,-190814,fh,hfd,ytr
5726,-253934,-190981,gdgdfgert,fddgdfgdfg,hty
5731,-254156,-191148,sdf,fg,rtfd
5736,-254378,-191315,sdf,rfv,tr
5741,-254600,-191482,rtuy,sdrter,sdf
5746,-254822,-191649,sdfthis is ,sfds,sdf
5751,-255044,-191816,fh,hfd,ytr
5756,-255266,-191983,gdgdfgert,fddgdfgdfg,hty
5761,-255488,-192150,sdf,fg,rtfd
5766,-255710,-192317,sdf,rfv,tr
5771,-255932,-192484,rtuy,sdrter,sdf
5776,-256154,-192651,sdfthis is ,sfds,sdf
5781,-256376,-192818,fh,hfd,ytr
5786,-256598,-192985,gdgdfgert,fddgdfgdfg,hty
5791,-256820,-193152,sdf,fg,rtfd
5796,-257042,-193319,sdf,rfv,tr
5801,-257264,-193486,rtuy,sdrter,sdf
5806,-257486,-193653,sdfthis is ,sfds,sdf
5811,-257708,-193820,fh,hfd,ytr
5816,-257930,-193987,gdgdfgert,fddgdfgdfg,hty
5821,-258152,-194154,sdf,fg,rtfd
5826,-258374,-194321,sdf,rfv,tr
5831,-258596,-194488,rtuy,sdrter,sdf
5836,-258818,-194655,sdfthis is ,sfds,sdf
5841,-259040,-194822,fh,hfd,ytr
5846,-259262,-194989,gdgdfgert,fddgdfgdfg,hty
5851,-259484,-195156,sdf,fg,rtfd
5856,-259706,-195323,sdf,rfv,tr
5861,-259928,-195490,rtuy,sdrter,sdf
5866,-260150,-195657,sdfthis is ,sfds,sdf
